iteration,chain,rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],rt_params_non_centered[16],rt_params_non_centered[17],rt_params_non_centered[18],rt_params_non_centered[19],rt_params_non_centered[20],rt_params_non_centered[21],rt_params_non_centered[22],rt_params_non_centered[23],rt_params_non_centered[24],rt_params_non_centered[25],rt_params_non_centered[26],rt_params_non_centered[27],rt_params_non_centered[28],rt_params_non_centered[29],rt_params_non_centered[30],rt_params_non_centered[31],rt_params_non_centered[32],rt_params_non_centered[33],rt_params_non_centered[34],rt_params_non_centered[35],I_init_non_centered,R1_init_non_centered,E_init_non_centered,gamma_non_centered,nu_non_centered,eta_non_centered,rho_gene_non_centered,tau_non_centered,lambda_non_centered,df,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
16,3,3.639973965268235,-1.2624350258150296,0.3131369347551979,-0.3483230723628971,-1.2777283070409295,-0.4666976987761773,-1.4769021188018623,0.19210005909978534,-0.7841684197166704,-0.19326491167653445,-1.0741163804479998,0.6776876904972715,0.7225668397812778,-0.25368254592306433,-0.5052154724067704,0.7985115625645921,-1.0551820007978328,1.3402396240847718,-0.4178034835559262,0.04768950406751336,1.7968725523160545,1.279622319990213,2.12335120225252,0.8656575680509174,0.15013696446805974,-1.7463723094564214,-1.9497548139169254,-2.4189436313775103,-0.18956381012176798,-1.2094727586503309,-1.4906912121251081,-0.13143401621299897,1.1819882260852554,1.355464122812816,0.9109040990788991,1.7790301560022392,-0.47722082271296645,0.33864266287744504,1.4417613796332742,2.796951774661894,0.21592075576206599,-3.7991308947619555,-0.7602399499369665,-0.4851841797408786,2.845606307608629,-355.58099602223746,511.0,1.0,0.05385532264018911,-355.58099602223746,385.6352475640374,-0.49167175795736284,21.84162268505446,9.0,0.0,0.006059249008429395,0.006059249008429395
17,3,4.0321202176984405,1.9084670205417946,-0.891236168566305,0.2985775851801048,-1.2691503966066122,-3.4587732143336427,0.4388297950822466,-0.2858477813651871,-0.5399324724404059,2.2520673767929296,-2.068631632304535,-0.6883259982939995,1.473968242163558,0.3491588045465955,-1.9629794671372793,0.31703095501359296,0.00576532551759389,0.469404515904353,0.658076827995897,0.907820628485299,1.4752071657562926,1.3119267419508043,1.3358188393215764,1.4154387239946513,-1.6265397476459555,1.1625032121753365,-3.2291186747966694,-2.184900568667483,-2.6506356329866745,-0.35102676491339335,-0.08069352294133696,0.346881346576669,-0.20563379963991918,-0.10669417279626842,1.1175493152591744,-0.8458720654824694,0.3666533600546887,-0.5403961582096258,-0.3858539514478051,1.0634990155537698,-0.26604275865667465,-4.107214515921806,-0.8109677697970723,-0.25018912334710197,2.9001296669531844,-360.12991317902606,511.0,1.0,0.7466238363124156,-360.12991317902606,383.49741353643765,-0.3501512269755267,35.969147000530086,9.0,0.0,0.006059249008429395,0.006059249008429395
18,3,4.079217389823061,1.8860849744369055,-0.8716518037025547,0.33565223934980803,-1.1679215615562368,-3.5696142783909175,0.5384313913522383,-0.3521276678351658,-0.4701235296935482,2.182875714523975,-2.057527838348365,-0.769505432414247,1.6588105649669889,0.31671199389531435,-1.9235144925341214,0.19463943189128757,0.017891932627835803,0.2918393314020187,0.5451013191285023,0.8984827873953182,1.4562188489317716,1.4448140970812435,1.3391839371677259,1.3134175452645311,-1.5414813565220058,1.3133638408826283,-3.2764667815499333,-2.1388825175474606,-2.6367895220319006,-0.33375743699154503,0.02227960873151128,0.38064054727630825,-0.231588394864436,-0.07910092030215465,1.1615400073842526,-0.8560683790804321,0.39073678230947745,-0.6117189350905824,-0.4432821309954044,1.0746129714016095,-0.2847055169934109,-4.109073410082679,-0.8600607685972311,-0.38015289376642913,2.7856765301616093,-362.62966586496555,511.0,1.0,0.2236722612385113,-362.62966586496555,387.3924018583589,0.0965365850659623,62.752235498916946,9.0,0.0,0.006059249008429395,0.006059249008429395
19,3,3.5882702705324454,0.5878296492861561,0.12405888652100301,-0.9123723070793786,-1.3175982196309335,-2.0262492398895944,0.6292845754068578,-0.38995562344401863,-1.2245106576391012,-0.7688208589135209,-0.6323098325553578,-0.5227499066112736,1.3155051003228102,1.5300749577226307,-0.4971248031145594,0.39739548266342206,-0.5123124483105661,-0.30904696870811926,0.6340197044387141,1.2499011065064474,0.6049703075560855,0.6870003120164828,1.0918197663969333,3.511981671215398,-1.5174338450240683,-0.4396395057096192,-1.8356131814215007,-2.8990808686830896,-2.6421789693772424,-1.864536499588794,0.13325509325450158,1.3729386732830087,0.451156684113466,0.06261399550189552,0.6960197231582875,-2.2380099195297856,1.4196644659931323,0.6316599774160662,-0.34887358630418874,2.1610633492137015,-0.41905221518475305,-3.972136045157293,-0.6689698452175425,-1.195784118261238,3.1723813300249337,-356.77638656920317,511.0,1.0,0.40956394159215526,-356.77638656920317,387.1266143371197,-0.14015559033981617,77.70574509090795,9.0,0.0,0.006059249008429395,0.006059249008429395
20,3,4.356833117950202,-0.34237063901333875,-0.22783113699736102,0.6313498514319767,-0.8876032235185856,-3.090041383616799,0.5024248126671274,-0.19684996570897,0.07018685778437289,-1.4999973014195032,0.04078202170244414,0.06392184629329103,-0.42588894877210254,1.5914902822038561,0.5834809241218596,-0.834920022363301,-1.3219791588329215,-0.2125837902931421,0.4433533801180686,0.8540777281894437,3.2837433282887254,-0.4824196656277291,1.8771629177147153,1.9461325514942784,0.14706348592700347,-2.6003729480261533,-1.6078082424551872,-1.6337840925330613,-0.7773721156132842,-1.9656133611640496,0.1924981183381752,-0.5864733159853146,-0.1414887793551326,-2.1969324641272827,-0.1530633200589171,0.33251736740488047,0.5451479528628441,-2.133044058712882,0.10610299955713705,0.7072334842147624,0.18541932706242545,-3.787080787125613,-0.6118573386734393,2.0638573224173022,3.17937670053176,-366.62783438407394,511.0,1.0,0.5901040218314187,-366.62783438407394,386.5828528318934,0.01873593088708958,39.25019911020911,9.0,0.0,0.006059249008429395,0.006059249008429395
11,4,3.554084331725174,0.4521566877662175,-0.783635743255101,1.977643925460237,-2.3891557972970934,-2.7253336105053854,-0.8240846025061002,-1.0534248945223543,0.6369688294256245,-1.1263581022394797,0.09793020136037915,0.27672283331268194,0.46633593878630736,1.1289325082912447,0.4241425396040607,-1.2227852682328118,1.158282241364222,0.7119148114114737,-1.3774223243730292,-0.006154687250133663,1.5116338833124463,2.2824861142501183,0.2623986569220846,2.918616897751175,-1.6946187899065386,-0.08317936158784134,-1.7402290122313826,-3.1300495194372475,-1.2510119463585245,-1.2357602666243852,-0.02471822820021908,0.25670164646396,-1.0447010839511548,-1.1043994800608985,0.5927679096267509,0.033883556730148735,0.5572433867692794,0.41701482747787183,1.046301984070756,2.102257677637025,-0.9192984984148045,-4.062792518315073,-0.7559805893491301,-0.3156797925395125,3.5451083879670096,-361.621323085348,1023.0,1.0,0.8886083493815936,-361.621323085348,381.2267272171808,0.13338297984893188,0.33091073074683663,10.0,0.0,0.0032571073425964945,0.0032571073425964945
12,4,4.790422976258145,-0.3668364447150935,0.9309138271865262,-0.5509165122350373,-1.8928940154818523,-1.6307799461138568,-0.4366143498502515,-0.0014874723058055075,1.1201914211093846,0.013341517927502981,-1.0446874692424029,-1.813544942077816,-0.04034318469853106,0.22950237053596617,1.442258798570658,0.526120826219952,-0.9298452844297583,1.2286711872967861,-0.7541837554245489,1.0819598055198074,0.9206671401241621,1.378809606640481,1.2675739751024035,1.2332401092989203,-0.40597038489143056,-0.5965907638279496,-2.5443976710439697,-1.2688652339005273,-2.2709802284804037,-1.1918078210125629,-1.2622293631013892,0.4494867390883572,1.8332310254627644,0.31668401501039234,0.4692587909832344,0.9345641841672516,1.548081134580053,0.5826687143560011,0.9349636260905417,1.036372035265962,-0.10464874599513826,-4.065633172135995,-0.6102087041323385,-1.4088725692487456,3.9158310814607606,-355.84363623041884,1023.0,1.0,0.9610492365439863,-355.84363623041884,381.10638790563473,-0.17920014574264087,-0.2449223673073675,10.0,0.0,0.0032571073425964945,0.0032571073425964945
13,4,3.8625102419872297,-0.4172783686863046,0.7196920554800968,-0.20653338833348814,-2.382235204265438,-1.3805906576035043,-1.441825525250187,0.39880464897158857,0.4825692609725096,0.3696901950353173,-0.9281635959355444,-0.5239070334207105,1.2753884100079422,-0.5725512490725161,0.8445347938634628,-0.041608091971969526,-1.3782204643908855,0.35813720715744257,-0.1318813460425453,0.7081673756713084,1.2203921122016903,2.269361859582769,0.9008513800697149,1.3678274933948527,-0.8911391247566262,-0.24136426539500894,-2.6750424048072654,-1.1167853891037354,-1.1007627775431734,-1.070128305014329,-0.7359101620279076,-1.229186875493439,0.40022081974979357,-0.2972077048962481,1.8116474250569912,0.6115787044252357,1.8725262518586432,0.27718553170900073,1.441526722855401,3.217347574224187,0.4567714668446665,-4.182586639430929,-0.5940752684256163,-0.21848797693732797,4.369284589449989,-354.89213256151595,1023.0,1.0,0.9732343419388656,-354.89213256151595,373.72486150185733,0.021038875676254065,0.06943510738500436,10.0,0.0,0.0032571073425964945,0.0032571073425964945
14,4,4.733662480350326,0.01638304569615889,-0.3064490926518652,-0.008648962027062236,0.31335766093725864,-2.6561039329818072,-0.3337878882167038,-0.36508229667684194,-0.6425683783164803,-0.827754437314714,0.4611101948015348,1.0279482567973308,-0.7300676888294602,0.4371341722955324,-1.0141668418870842,0.36076160971425886,1.1455248795380337,-0.7095460556486007,0.4321867048549472,0.4085442901606642,0.7459564903818509,0.7450403508111144,2.0579411712783195,1.874981303435548,-0.671296136129246,-0.9273351710989436,-0.7419969933491954,-2.9154511401990426,-3.0739143881155395,-1.4921870393991996,0.42517109264349023,1.5177209577927124,0.4656905776333345,0.023629691890049556,-1.8898996392075524,-0.6528580635753358,-1.4281369402963018,-0.39854475401646927,-1.0648146870999735,1.3396901832817198,-0.3309292892026082,-3.93380091616733,-0.6607166313927431,0.4478912839297492,3.8682429303619026,-350.81981624118123,1023.0,1.0,0.9971161191134073,-350.81981624118123,378.71483437439764,-0.02919541377718815,-0.05125441262617869,10.0,0.0,0.0032571073425964945,0.0032571073425964945
15,4,3.9295323592147393,-0.020323227799187434,-1.5029850688332493,1.7967713295644634,-1.043395724968018,-2.7397199896298363,-0.47067555101967334,-0.38970324953277735,-0.09462409478053489,-0.7276731316379627,-0.17444028521594032,1.7140274090562755,-0.6152968491505479,-0.02379249850227676,-0.7155001451587472,-0.38282116672712396,0.8471693411554568,0.857532913505465,-0.09281373657408218,-0.46070409559283376,1.1615575454567877,1.8859891774384372,3.280114961249828,1.0289198002788482,-0.7048218576811609,-1.7151727062112978,-1.9218659237558984,-2.354381625541735,-1.1148326692749704,-1.831054937242899,-0.9405536444614006,-0.8252701152499252,0.27919373634186045,-0.05333426897979877,-0.871554480158387,-0.778592385160395,0.5644281203380596,-0.5160652315829958,0.2459569285006237,0.522744273494196,0.42269144292425703,-3.7602861338691205,-0.6739016639771449,0.2852817651243047,3.7123819385526193,-358.06451449654844,1023.0,1.0,0.5542828953490059,-358.06451449654844,375.535014017464,0.7918789472100798,1.3440642351849306,10.0,0.0,0.0032571073425964945,0.0032571073425964945
16,4,4.026249970280061,0.37829686971926507,-1.0371048340194766,1.294695700651099,-1.3343193011788996,-1.9934747566769493,-0.7145867834107852,-0.586109182490304,-0.852953409028249,-0.7474099966030161,-0.796995469330219,2.659927746407477,-1.577250934490163,0.7364157433710256,0.24141484387761963,-0.13527325158325676,0.5145037188017619,1.136639169963326,0.09194839454669232,-1.2099773385620898,1.2815482098294004,1.4241060986367275,3.366586490001334,1.0302172968702514,-1.0432340996008662,-1.9636727567749026,-1.093860794317899,-2.358234511964144,-1.5399531761979222,-1.5025670711394856,0.46045321593911476,-0.8862227522632801,0.029481008637532592,0.7242929991874711,0.3315573303020584,-1.00369761103399,1.0045878710426612,-0.09532913746862891,0.1115488057355733,0.9383192501643922,-0.5499138732809189,-3.744521240691986,-0.6985019517284292,-0.6317551774887247,3.8314049610571805,-359.81674236322993,1023.0,1.0,0.9769559801396537,-359.81674236322993,382.5372506586414,-0.45403973080942706,-0.8472755532686165,10.0,0.0,0.0032571073425964945,0.0032571073425964945
17,4,3.8049592386215334,-0.06346335259548315,1.494440583784614,-2.3853238400757135,-0.4418747238681428,-1.9503284354143764,-2.0346525124278356,0.971194963634098,-0.02811575092411963,0.49508372893058245,-0.6275925955117325,-0.9920555019524429,1.0728329036368638,0.02387207423291428,0.4700804397349956,0.2590057193382231,-0.4509472362548322,-1.2637582482159249,0.8929923419483907,1.3191678554245323,1.360814046831012,1.1271023571181655,0.18978040754788442,1.6956525699936638,0.3353065290300127,0.06724586814416109,-3.2099426200272427,-2.2010294607607155,-1.8519192840914347,-1.2915573386242203,0.0036705948726803257,0.852457857100907,0.7725620189640277,0.4638719534620985,0.3390576010061402,0.3890404015347246,-0.5993200605613469,0.06707785865069443,-1.563250786003805,2.6580061360663656,1.2675497176977941,-4.068858490980561,-0.7112837646636174,0.5928569364769816,4.878934328310983,-355.93539417225816,1023.0,1.0,0.963281081595663,-355.93539417225816,379.1573832152051,-0.04808414357512447,0.11367501461779739,10.0,0.0,0.0032571073425964945,0.0032571073425964945
18,4,3.909671840337005,-1.39389364647646,0.9813665184920989,-0.7339311898098927,-1.9316771549342913,-0.5226911679495978,-0.24753377716833663,0.31739646821602685,-1.8697440584912386,0.4106766496010092,-1.4405997501501433,-0.8599755034448426,1.5112240352782513,0.6233980684129669,-0.42758750513532645,1.6649398226243253,-0.2039537747307675,-2.2528908815536384,1.2303340996632688,0.6351694602419775,1.8717601064644105,1.7137944571308337,1.5180533398370386,0.5946552420312597,-0.8450802289334912,0.42089960430744155,-2.8780415587887,-2.47239021079743,-1.2922122441788122,-1.703911296518245,0.5679173051892353,-0.8159488507318016,0.10309369050620172,-0.8556815619236341,-1.088114448242545,0.4410764299255547,0.405611307498173,-0.04221301759718508,0.40859571628036856,1.2938988869749821,0.9620148064449103,-3.8588061174937884,-0.7182567271417345,-0.32008839250183485,3.087008872606311,-357.1561911131216,1023.0,1.0,0.8987828505212145,-357.1561911131216,376.34441416399164,0.16782314203783244,0.228637758896582,10.0,0.0,0.0032571073425964945,0.0032571073425964945
19,4,3.5937929374478608,0.4755394458634936,-1.2696385975428728,0.5526249203552622,-0.02304202410026935,-2.9542867597940363,-1.1457235993950325,-0.05538494945077036,1.1803189605690543,-1.5103022050765076,-0.47280174317412227,1.5216423212058794,-0.35241880981872187,-0.5667223996990675,0.7905071039312545,-1.3460293181078922,0.2443175138841455,1.3799723603267495,-1.2747333372317446,0.5244356209698202,1.019403168411072,2.2300375712074447,2.2347542198667263,2.269639323659983,-1.7735768965766405,-1.8407603463455136,-0.5297806245001387,-1.8914724979392512,-3.23305216665326,-0.7311892157578888,-0.7979443750180149,0.8251428588644275,0.17214210626870569,0.03755947685009725,0.7484420706283428,-0.42171544687429285,-0.37961170199112776,0.02719670012278673,-0.32889880052793635,2.131605651149487,-0.9650140064906194,-3.917229962994775,-0.7159361858876364,0.42837877810702213,3.218223107017741,-352.8856684347416,1023.0,1.0,0.8698930360524038,-352.8856684347416,372.44048681257715,-0.25580730945114283,1.7415636933026235,10.0,0.0,0.0032571073425964945,0.0032571073425964945
20,4,4.73039336944252,-0.763829007871962,1.4490601990380094,-0.6202415348107392,-2.6709312682781556,-1.1328227391131864,-0.525806590872945,0.44374897484861003,-1.3443942546064422,1.0744428963671873,-0.2189027764688821,-0.728408433366135,1.4248105395739545,-0.016211232888622286,-0.7274733904352387,1.4139410207109406,-0.0487488877733838,-2.584256287887699,1.181601864798347,0.38111140861956483,1.3009578854197694,1.411615437057019,1.1708796740847967,0.6653070786522951,-0.08436371362553556,0.8901310601919051,-2.422348340028465,-2.466111543019365,-1.3883266464098105,-1.9646422458484405,0.6408938073356458,0.11428638667242572,0.7149539301834844,0.2760079053494461,-0.6329159336916435,0.8832742465770766,0.5266094170224106,-0.361237024971792,0.4942207875304498,1.9072703181856794,0.8938964474802118,-4.092563426093808,-0.7286819319339224,0.3484486353203473,3.406063333734321,-357.7282486412432,1023.0,1.0,0.978684359297426,-357.7282486412432,373.62935408693073,-0.03222548236090006,-0.25257339161049686,10.0,0.0,0.0032571073425964945,0.0032571073425964945
