date,time,true_rt,median_R_mean,median_R_highHPD,median_R_lowHPD,seed
2022-01-25,94,1.248785606550632,1.4322175559984822,2.125833198774448,0.8741432627141895,61
2022-01-26,95,1.2855838055322593,1.4961884108637833,2.180951074987046,0.9390818799582734,61
2022-01-27,96,1.323405,1.5462357335271577,2.213562380813511,0.9583603936544127,61
2022-01-28,97,1.36238373294914,1.5920994512295223,2.23761900123701,0.9493750366290505,61
2022-01-29,98,1.4023497674370389,1.6380329445618473,2.3345988493080663,0.9414670398156282,61
2022-01-30,99,1.4432729629232417,1.6815947653589485,2.422759647875658,0.9404298828422386,61
2022-01-31,100,1.485201847375907,1.7177845238127927,2.4913385100914334,0.9442305375341519,61
2022-02-01,101,1.5282586111913097,1.7356442415452429,2.526045582170129,0.9452429009203567,61
2022-02-02,102,1.5727578064485974,1.731649108048102,2.52341718699298,0.9398810291032239,61
2022-02-03,103,1.618161029934016,1.7029324361443055,2.476841592533965,0.929023279754646,61
2022-02-04,104,1.6646990832373183,1.656570006800668,2.3873682704904224,0.9257717431109136,61
2022-02-05,105,1.7124526893210312,1.5994926444321453,2.258027945695093,0.9409573431691977,61
2022-02-06,106,1.7611452392758515,1.5466580127632168,2.121096479574025,0.9722195459524086,61
2022-02-07,107,1.810755728455561,1.5114852208296508,2.022268604406769,1.0007018372525325,61
2022-02-08,108,1.8613238649822408,1.5036885094762944,1.9894720905175423,1.0179049284350465,61
2022-02-09,109,1.9132699908908672,1.5285732185123602,2.0193139841977157,1.0378324528270046,61
2022-02-10,110,1.965556732078043,1.586786051007854,2.1028394467887797,1.0707326552269283,61
2022-02-11,111,2.018782252910457,1.6587516147180015,2.2152106389922572,1.1022925904437457,61
2022-02-12,112,2.073814169088054,1.7278454908001537,2.32601933638652,1.1296716452137874,61
2022-02-13,113,2.129025,1.7839227673100921,2.410143181311903,1.1577023533082815,61
2022-02-14,114,2.119225,1.8250982161161262,2.4551679661784354,1.195028466053817,61
2022-02-15,115,2.10885,1.8519665641458385,2.463851812711173,1.2400813155805037,61
