seed,time,week,true_rt,value,.lower,.upper,.width,.point,.interval
25,73,10,1.057975,0.8129346615472974,0.6175133570730742,1.045337446901608,0.95,median,qi
25,74,10,1.019125,0.7684828962563364,0.5799228530301636,0.9802937846325598,0.95,median,qi
25,75,10,0.979575,0.7256726564271123,0.5453084666344868,0.9219927110986208,0.95,median,qi
25,76,10,0.942925,0.6859356142681615,0.5165414842363709,0.8679735814782638,0.95,median,qi
25,77,10,0.908125,0.6489883725834158,0.4819441909141722,0.8212862260748851,0.95,median,qi
25,78,11,0.8724,0.6581421541483261,0.450121892474853,0.9010379676580196,0.95,median,qi
25,79,11,0.838775,0.6194037139259252,0.4256099017281657,0.8442129002725587,0.95,median,qi
25,80,11,0.807125,0.5865225162709204,0.4002480021144779,0.79337868807202,0.95,median,qi
25,81,11,0.7759,0.554669386898348,0.3752785036329586,0.7489742979385077,0.95,median,qi
25,82,11,0.7468,0.5286369297577144,0.35540619535100326,0.7036880005744349,0.95,median,qi
25,83,11,0.71885,0.501875497805908,0.33192475161366736,0.6702586369788481,0.95,median,qi
25,84,11,0.6934,0.4778695801771404,0.31273770947537605,0.6375039007078607,0.95,median,qi
25,85,12,0.6688,0.4649979698533712,0.28816405699728,0.6676201630576382,0.95,median,qi
25,86,12,0.64625,0.441807865198555,0.26901084198415165,0.6326869959486311,0.95,median,qi
25,87,12,0.622975,0.4218662792365349,0.2558940056099172,0.6051579500572419,0.95,median,qi
25,88,12,0.603125,0.4039211088118294,0.239874893310326,0.5808714250553556,0.95,median,qi
25,89,12,0.585625,0.3866233482387078,0.2291318874895481,0.5532022508065642,0.95,median,qi
25,90,12,0.567875,0.3720717338033288,0.22087377446046677,0.530813515199102,0.95,median,qi
25,91,12,0.55045,0.3593812694056622,0.2110269935451487,0.5092907501406078,0.95,median,qi
25,92,13,0.534775,0.3478248371663155,0.1898979574535844,0.5145493646140593,0.95,median,qi
25,93,13,0.5193,0.3352697283704042,0.18043932366538412,0.49533788626723874,0.95,median,qi
25,94,13,0.5058,0.3230599353789504,0.17331142668201502,0.48025823164574005,0.95,median,qi
25,95,13,0.4926,0.31416304426121844,0.1664243451881679,0.4640438263599594,0.95,median,qi
25,96,13,0.48155,0.30543880547893515,0.16241300859878113,0.4514334329358009,0.95,median,qi
25,97,13,0.4706,0.29665719638931665,0.15872143197721048,0.4418413537709549,0.95,median,qi
25,98,13,0.461075,0.29014515992488865,0.1553538916357129,0.4331254854322116,0.95,median,qi
25,99,14,0.450975,0.2773664113111703,0.14107579073437868,0.4178973838682549,0.95,median,qi
25,100,14,0.44265,0.2696842780316314,0.1356635542779657,0.4077531821617977,0.95,median,qi
25,101,14,0.4347,0.2644756095115172,0.13165810530872085,0.3995288956822728,0.95,median,qi
25,102,14,0.4271,0.2599269379106651,0.12836130108868707,0.3911646424656298,0.95,median,qi
25,103,14,0.419975,0.2552581861146842,0.12646280977411722,0.3839434217300901,0.95,median,qi
25,104,14,0.412825,0.25068844822791114,0.12496746560680924,0.3790167234326737,0.95,median,qi
25,105,14,0.40695,0.24658981330205915,0.12238775721894884,0.3744230696179731,0.95,median,qi
25,106,15,0.401075,0.2325761908176344,0.1152430930536586,0.3542944242439802,0.95,median,qi
25,107,15,0.395325,0.2298350002190471,0.11423125136730236,0.34903586622553806,0.95,median,qi
25,108,15,0.390875,0.2275618000440566,0.11273264306340164,0.3456885250068548,0.95,median,qi
25,109,15,0.3861,0.2247675902749568,0.11119730321963588,0.34285607425081965,0.95,median,qi
25,110,15,0.382175,0.22223027529288752,0.10945475099267175,0.3398093375415121,0.95,median,qi
25,111,15,0.37775,0.22011861689862175,0.1076349421291175,0.3372272813186873,0.95,median,qi
25,112,15,0.374475,0.21824972843246165,0.10620544776991188,0.3340199562802652,0.95,median,qi
25,113,16,0.371125,0.203977109979174,0.09632293111948612,0.32413227172321757,0.95,median,qi
25,114,16,0.368125,0.2025699921706643,0.0957775784038794,0.3218848907334799,0.95,median,qi
25,115,16,0.365475,0.2009822414746407,0.09507163486596304,0.31947567458740317,0.95,median,qi
25,116,16,0.362475,0.19969149020174448,0.09442938168635752,0.31724356080168403,0.95,median,qi
25,117,16,0.36005,0.1986264043439489,0.09385081322572678,0.31519476823240894,0.95,median,qi
25,118,16,0.3574,0.19767143900647208,0.09347053519914753,0.3133139857043573,0.95,median,qi
25,119,16,0.35515,0.19654982611983365,0.0933285502619828,0.31158724817403927,0.95,median,qi
25,120,17,0.35315,0.18758223050098297,0.08317461678045703,0.3163878151366886,0.95,median,qi
25,121,17,0.3514,0.18652892037220167,0.0830045019275019,0.31556194813993116,0.95,median,qi
25,122,17,0.349175,0.1859522423277285,0.08284857023100257,0.3147894879848308,0.95,median,qi
25,123,17,0.34765,0.18541405239401795,0.08270579441997096,0.3135307900953626,0.95,median,qi
25,124,17,0.3461,0.1846856115813525,0.08257518402532665,0.3117502938749377,0.95,median,qi
25,125,17,0.344425,0.1840978924907693,0.08245579592572555,0.31011789200001577,0.95,median,qi
25,126,17,0.343075,0.1836088640952102,0.08234673838429425,0.30862177483071346,0.95,median,qi
25,127,18,0.34195,0.18369078992368032,0.08032974958662938,0.32425181769132155,0.95,median,qi
25,128,18,0.341075,0.1834181376135437,0.08009528877769917,0.3236226764865359,0.95,median,qi
25,129,18,0.340175,0.1831051815992729,0.07988256410575774,0.3230425792864959,0.95,median,qi
25,130,18,0.339125,0.18278051408243243,0.07968961382195748,0.3225075711210909,0.95,median,qi
25,131,18,0.33835,0.1824132381180508,0.07951464137178219,0.3220140510657215,0.95,median,qi
25,132,18,0.337625,0.18207811339468688,0.07935600367971689,0.3211860502976911,0.95,median,qi
25,133,18,0.33675,0.18186627746748776,0.0792122006022693,0.3203845397046768,0.95,median,qi
26,1,0,0.8053469999999999,1.0294267319444792,0.9394508558253434,1.1248154103713788,0.5,median,qi
26,2,0,0.8048609999999999,1.0288118912402004,0.9389201767253714,1.1241205920426298,0.5,median,qi
26,3,0,0.828865749097414,1.028192432236302,0.9383938562596438,1.1234275822332824,0.5,median,qi
26,4,0,0.8536147333203428,1.0275683674603646,0.9378646443068596,1.1227337708064793,0.5,median,qi
26,5,0,0.8790235563047583,1.0269396916533795,0.9373334739728004,1.1220370938048505,0.5,median,qi
26,6,0,0.9052186849586088,1.0263063914708128,0.9368009556404848,1.1213268009231274,0.5,median,qi
26,7,0,0.9321939991440203,1.025668450995789,0.9362674884487552,1.1205659052451076,0.5,median,qi
26,8,1,0.959875719118928,1.2152662166691472,1.113687304985997,1.3289970042180528,0.5,median,qi
26,9,1,0.9886676224761238,1.214472380398333,1.1128674307362554,1.3278630019233897,0.5,median,qi
26,10,1,1.018231337585944,1.2136721181817245,1.1120377376245194,1.3267076346750288,0.5,median,qi
26,11,1,1.0484664188111288,1.212862777550257,1.1111972524585887,1.325527192598082,0.5,median,qi
26,12,1,1.0796107773780943,1.212042439229677,1.1103452898545405,1.3243189352850626,0.5,median,qi
26,13,1,1.1115543442429814,1.2112096940295076,1.109481353700758,1.3230807690887525,0.5,median,qi
26,14,1,1.1444808741738868,1.210232634735339,1.1086050748850256,1.3218110318831957,0.5,median,qi
26,15,2,1.178302082704768,1.5004894642147084,1.390511744483701,1.6438348983104394,0.5,median,qi
26,16,2,1.2129709449792458,1.4989523055111174,1.3891987356847664,1.6418601234881982,0.5,median,qi
26,17,2,1.248785606550632,1.4972747633692718,1.387862944095863,1.6397285136457518,0.5,median,qi
26,18,2,1.2855838055322593,1.495546568464915,1.3864958496377473,1.6375962848147625,0.5,median,qi
26,19,2,1.323405,1.493760510205921,1.384917967482078,1.6355307302381652,0.5,median,qi
26,20,2,1.36238373294914,1.4919107560931455,1.3832026153344013,1.6334987689133666,0.5,median,qi
26,21,2,1.4023497674370389,1.4900951695496114,1.3815084035658234,1.630825622911325,0.5,median,qi
26,22,3,1.4432729629232417,1.8010888205264215,1.6607318603196997,1.9613168695091656,0.5,median,qi
26,23,3,1.485201847375907,1.798233113289195,1.6585180181981392,1.95790698283142,0.5,median,qi
26,24,3,1.5282586111913097,1.7957072327212795,1.6561156692873185,1.9542714835762012,0.5,median,qi
26,25,3,1.5727578064485974,1.7930812586121605,1.6533046689816675,1.950625437166907,0.5,median,qi
26,26,3,1.618161029934016,1.790210794086809,1.65041706730332,1.9468087794108375,0.5,median,qi
26,27,3,1.6646990832373183,1.787047370229902,1.647260703899156,1.942794769563152,0.5,median,qi
26,28,3,1.7124526893210312,1.7837319090374528,1.644218511335522,1.9387097063456664,0.5,median,qi
26,29,4,1.7611452392758515,2.159842197142872,1.987515907097188,2.3606358126809095,0.5,median,qi
26,30,4,1.810755728455561,2.154646985183958,1.982824525380124,2.3540116282189096,0.5,median,qi
26,31,4,1.8613238649822408,2.1490378154617344,1.9778571273621768,2.3471422037147387,0.5,median,qi
26,32,4,1.9132699908908672,2.1430411600475914,1.972234943390072,2.339866579448162,0.5,median,qi
26,33,4,1.965556732078043,2.1359386128684923,1.9662448829771169,2.3307820858786155,0.5,median,qi
26,34,4,2.018782252910457,2.1288099490097947,1.95876570234118,2.3215746115026947,0.5,median,qi
26,35,4,2.073814169088054,2.120287403050399,1.9519166932657952,2.311376865592886,0.5,median,qi
26,36,5,2.129025,2.4852939338996904,2.2893343163823747,2.6999998833799763,0.5,median,qi
26,37,5,2.119225,2.471937501237011,2.277062463816113,2.6838726271014175,0.5,median,qi
26,38,5,2.10885,2.4566636279086564,2.263886578586887,2.669133088733006,0.5,median,qi
26,39,5,2.098425,2.4416935673024485,2.249885758468081,2.651468391428403,0.5,median,qi
26,40,5,2.086925,2.422556830247696,2.2356992568498835,2.6329518058912074,0.5,median,qi
26,41,5,2.075,2.403407090005785,2.219426202150795,2.6125501956708863,0.5,median,qi
26,42,5,2.06095,2.3843836366390967,2.202153902984535,2.5905400050413796,0.5,median,qi
26,43,6,2.046675,2.6664482123255553,2.43425427945748,2.8948507999616333,0.5,median,qi
26,44,6,2.03085,2.637709372871096,2.407938650568309,2.862143749652282,0.5,median,qi
26,45,6,2.0138,2.605046948665403,2.3820290243992988,2.8260777104576422,0.5,median,qi
26,46,6,1.99545,2.5698090172620893,2.3516933018749335,2.786825161705665,0.5,median,qi
26,47,6,1.97515,2.532572493533573,2.317848605581957,2.7431830179383248,0.5,median,qi
26,48,6,1.954975,2.491426991728709,2.2836663676911906,2.695037492179683,0.5,median,qi
26,49,6,1.9332,2.4437750828342177,2.245998957927795,2.645782139005303,0.5,median,qi
26,50,7,1.909675,2.534588090040982,2.309767102766121,2.789223236576085,0.5,median,qi
26,51,7,1.88545,2.475662308141082,2.257909514892851,2.71939442163122,0.5,median,qi
26,52,7,1.858825,2.4116966107744844,2.208107673812216,2.646494713339701,0.5,median,qi
26,53,7,1.83045,2.3485317839540647,2.1530190218252834,2.567008764558386,0.5,median,qi
26,54,7,1.8007,2.2772318110012275,2.090946229812501,2.4845859726705095,0.5,median,qi
26,55,7,1.7702,2.204287080646198,2.030407499310243,2.396286016946358,0.5,median,qi
26,56,7,1.738475,2.125937689975307,1.9660456167485592,2.299800686660884,0.5,median,qi
26,57,8,1.70625,2.1138745149630083,1.88609273831908,2.317023757238821,0.5,median,qi
26,58,8,1.670475,2.0218208651123697,1.816095639954748,2.2130780475634437,0.5,median,qi
26,59,8,1.63335,1.9296259865331764,1.7405895549052437,2.103282040418593,0.5,median,qi
26,60,8,1.597425,1.8358211254125376,1.660974531888132,1.991442535645317,0.5,median,qi
26,61,8,1.5591,1.7413698944737723,1.576142020471501,1.8798111884731863,0.5,median,qi
26,62,8,1.516275,1.640303611776416,1.4956759898363448,1.7725917059711276,0.5,median,qi
26,63,8,1.475325,1.5404470372927437,1.412270160609961,1.6579049364770515,0.5,median,qi
26,64,9,1.435525,1.4257144079479231,1.2837077050027186,1.5827369091222565,0.5,median,qi
26,65,9,1.39285,1.3292672633116251,1.2078311483771622,1.4750806034649786,0.5,median,qi
26,66,9,1.351,1.2427930459802388,1.127528124256383,1.3686043614622925,0.5,median,qi
26,67,9,1.308225,1.160070161170737,1.0566368950309306,1.27599129705461,0.5,median,qi
26,68,9,1.26545,1.0746401731491115,0.9835711407661256,1.1803464692660173,0.5,median,qi
26,69,9,1.223925,0.9995833315452572,0.9104745124734208,1.0912273758447706,0.5,median,qi
26,70,9,1.1815,0.9270107196306056,0.8430940583841725,1.0040309433804704,0.5,median,qi
26,71,10,1.141325,0.8827390880136488,0.7792555604862856,0.981272865731522,0.5,median,qi
26,72,10,1.09935,0.8108127012574764,0.7131864341601534,0.9020454378021248,0.5,median,qi
26,73,10,1.057975,0.7440575702993069,0.6583356911188476,0.8338989910950814,0.5,median,qi
26,74,10,1.019125,0.6850144786626706,0.6050614385636025,0.7705455539426822,0.5,median,qi
26,75,10,0.979575,0.6286588576505763,0.554874760709928,0.7111601785878725,0.5,median,qi
26,76,10,0.942925,0.5810803343075415,0.5070485080801508,0.659580095627313,0.5,median,qi
26,77,10,0.908125,0.5362276866041342,0.4669306350404472,0.6093772084656576,0.5,median,qi
26,78,11,0.8724,0.5081791022773338,0.4310818890063092,0.5938115224270836,0.5,median,qi
26,79,11,0.838775,0.46918300472071345,0.3971836735194788,0.5507897847719059,0.5,median,qi
26,80,11,0.807125,0.43255332132956814,0.3640317921148898,0.509556644169398,0.5,median,qi
26,81,11,0.7759,0.4010418987566739,0.33651638751205815,0.47249251195358166,0.5,median,qi
26,82,11,0.7468,0.37520691044109145,0.31226334386622945,0.4391477432655182,0.5,median,qi
26,83,11,0.71885,0.3498184784189012,0.2898048598992131,0.4112246833077673,0.5,median,qi
26,84,11,0.6934,0.3277216082267346,0.26888187895317167,0.387031082700517,0.5,median,qi
26,85,12,0.6688,0.31292428131321803,0.24537770804905223,0.38070944107443305,0.5,median,qi
26,86,12,0.64625,0.2925570662938404,0.230919402090058,0.35752732498843764,0.5,median,qi
26,87,12,0.622975,0.2748499289121591,0.2158346305796927,0.33632329014932716,0.5,median,qi
26,88,12,0.603125,0.25919382679444647,0.20428215974032513,0.3189279315686562,0.5,median,qi
26,89,12,0.585625,0.2447735047050275,0.19136832560998612,0.3018685707340081,0.5,median,qi
26,90,12,0.567875,0.23215940382813963,0.1810336146344496,0.2873044572927314,0.5,median,qi
26,91,12,0.55045,0.22035838158182391,0.17181280870329418,0.2747811431834149,0.5,median,qi
26,92,13,0.534775,0.21541202050960256,0.1654457981750415,0.2689918222802114,0.5,median,qi
26,93,13,0.5193,0.20596037076591395,0.1582345943687244,0.2581985407799351,0.5,median,qi
26,94,13,0.5058,0.1981126875914807,0.1523265601459216,0.2474918703286478,0.5,median,qi
26,95,13,0.4926,0.1907055447839752,0.1466365474408194,0.2387536286123209,0.5,median,qi
26,96,13,0.48155,0.18353645675922944,0.14091041546160654,0.23049770301671577,0.5,median,qi
26,97,13,0.4706,0.17603496229194482,0.13566938880901183,0.2237565052873542,0.5,median,qi
26,98,13,0.461075,0.17067638536400803,0.1304436508642508,0.21666916830391164,0.5,median,qi
26,99,14,0.450975,0.1664337812505143,0.12146629773711302,0.21403658408341608,0.5,median,qi
26,100,14,0.44265,0.16199223194642343,0.11785697766622052,0.20833742702854968,0.5,median,qi
26,101,14,0.4347,0.1570998491254421,0.11514920211867564,0.2035314289243064,0.5,median,qi
26,102,14,0.4271,0.15317286983266792,0.11297467147314116,0.1977213723759832,0.5,median,qi
26,103,14,0.419975,0.14923941997351725,0.11035052684811796,0.1921446936744517,0.5,median,qi
26,104,14,0.412825,0.1459213277363856,0.10808952672611892,0.18757249972632603,0.5,median,qi
26,105,14,0.40695,0.1424327928959782,0.10535216640987456,0.18373229078985695,0.5,median,qi
26,106,15,0.401075,0.13714332521262534,0.1008236427247356,0.17795610248219662,0.5,median,qi
26,107,15,0.395325,0.13436802764518668,0.09933550834003992,0.17500520350299176,0.5,median,qi
26,108,15,0.390875,0.13227954446667564,0.097520117721179,0.17200538688023423,0.5,median,qi
26,109,15,0.3861,0.13086902147969526,0.0958945359262767,0.16929903622212616,0.5,median,qi
26,110,15,0.382175,0.1294061966627028,0.09419859329537612,0.16712519581196178,0.5,median,qi
26,111,15,0.37775,0.12765505972749214,0.09267088120026232,0.16522520697421816,0.5,median,qi
26,112,15,0.374475,0.126007649786366,0.09131424702031042,0.16318323107633936,0.5,median,qi
26,113,16,0.371125,0.12235999026238906,0.0878659775965909,0.15881244543645134,0.5,median,qi
26,114,16,0.368125,0.12127997972528189,0.08661876275452686,0.15704372070224065,0.5,median,qi
26,115,16,0.365475,0.11993539807436202,0.08573351065012186,0.15513357050100193,0.5,median,qi
26,116,16,0.362475,0.11904073069285624,0.08506188010816382,0.1537243012610477,0.5,median,qi
26,117,16,0.36005,0.1179101501272003,0.08466014679601319,0.15251247599734294,0.5,median,qi
26,118,16,0.3574,0.11727750199888907,0.08405013811038596,0.1513533897285086,0.5,median,qi
26,119,16,0.35515,0.11656347740593044,0.08315572038063582,0.15037055699348648,0.5,median,qi
26,120,17,0.35315,0.11282135237454952,0.07784794442702485,0.14942497806471977,0.5,median,qi
26,121,17,0.3514,0.1121174009193494,0.07710355441258293,0.1487257921858046,0.5,median,qi
26,122,17,0.349175,0.1113382631992529,0.0765026457035324,0.14755613264659692,0.5,median,qi
26,123,17,0.34765,0.11073631347327598,0.07628149468899892,0.14715632047271435,0.5,median,qi
26,124,17,0.3461,0.11025828645308952,0.07601324360917398,0.14632712259701924,0.5,median,qi
26,125,17,0.344425,0.1097143465711522,0.07558692844470248,0.14559113949116131,0.5,median,qi
26,126,17,0.343075,0.109124577863935,0.07520932192012633,0.145084563163785,0.5,median,qi
26,127,18,0.34195,0.10851141804522356,0.07471662803715884,0.14310168513466134,0.5,median,qi
26,128,18,0.341075,0.1081425347174186,0.07444987388291074,0.14283333247509472,0.5,median,qi
26,129,18,0.340175,0.10783560017483032,0.07418946395457236,0.1425515894473599,0.5,median,qi
26,130,18,0.339125,0.10758789742459682,0.07396181651860538,0.14220654178798087,0.5,median,qi
26,131,18,0.33835,0.10716912005840148,0.07383086537349681,0.14185627785896987,0.5,median,qi
26,132,18,0.337625,0.106866576054197,0.07362117402537555,0.14152422604364795,0.5,median,qi
26,133,18,0.33675,0.10666579677464982,0.0734161952554061,0.1411723870286177,0.5,median,qi
26,1,0,0.8053469999999999,1.0294267319444792,0.8580691455825271,1.21879523632089,0.8,median,qi
26,2,0,0.8048609999999999,1.0288118912402004,0.8576884880618644,1.2179931861482742,0.8,median,qi
26,3,0,0.828865749097414,1.028192432236302,0.8573053701980418,1.217187930822814,0.8,median,qi
26,4,0,0.8536147333203428,1.0275683674603646,0.8569211374631494,1.216376196424905,0.8,median,qi
26,5,0,0.8790235563047583,1.0269396916533795,0.8565367438094798,1.215555496314659,0.8,median,qi
26,6,0,0.9052186849586088,1.0263063914708128,0.8561528657400372,1.2147239271006116,0.8,median,qi
26,7,0,0.9321939991440203,1.025668450995789,0.8557699830549053,1.21388001682604,0.8,median,qi
26,8,1,0.959875719118928,1.2152662166691472,1.0411312892780389,1.442222791430792,0.8,median,qi
26,9,1,0.9886676224761238,1.214472380398333,1.0404452353882592,1.4411286390531026,0.8,median,qi
26,10,1,1.018231337585944,1.2136721181817245,1.039761437346463,1.440008528827387,0.8,median,qi
26,11,1,1.0484664188111288,1.212862777550257,1.0390771359185016,1.4388586110496062,0.8,median,qi
26,12,1,1.0796107773780943,1.212042439229677,1.0383904922700908,1.4376759478330476,0.8,median,qi
26,13,1,1.1115543442429814,1.2112096940295076,1.037700276063043,1.4364581999014467,0.8,median,qi
26,14,1,1.1444808741738868,1.210232634735339,1.037036922737985,1.435203421352933,0.8,median,qi
26,15,2,1.178302082704768,1.5004894642147084,1.2824281639753896,1.7563848299157272,0.8,median,qi
26,16,2,1.2129709449792458,1.4989523055111174,1.281308097551236,1.7542845691206364,0.8,median,qi
26,17,2,1.248785606550632,1.4972747633692718,1.280160543826352,1.752111762346191,0.8,median,qi
26,18,2,1.2855838055322593,1.495546568464915,1.2789708773368942,1.7498558559224522,0.8,median,qi
26,19,2,1.323405,1.493760510205921,1.2777532048413012,1.7475078688116994,0.8,median,qi
26,20,2,1.36238373294914,1.4919107560931455,1.2765140105824615,1.745059909169013,0.8,median,qi
26,21,2,1.4023497674370389,1.4900951695496114,1.2752455373223988,1.742467013588214,0.8,median,qi
26,22,3,1.4432729629232417,1.8010888205264215,1.534089694716284,2.1163382302501126,0.8,median,qi
26,23,3,1.485201847375907,1.798233113289195,1.5322762672784227,2.1121243775512175,0.8,median,qi
26,24,3,1.5282586111913097,1.7957072327212795,1.5303966812001666,2.107502405707747,0.8,median,qi
26,25,3,1.5727578064485974,1.7930812586121605,1.5283824377050237,2.1025988969444,0.8,median,qi
26,26,3,1.618161029934016,1.790210794086809,1.5251699796961844,2.098645477741484,0.8,median,qi
26,27,3,1.6646990832373183,1.787047370229902,1.5217851659542487,2.0947893754716413,0.8,median,qi
26,28,3,1.7124526893210312,1.7837319090374528,1.5186902459624825,2.0906786841437706,0.8,median,qi
26,29,4,1.7611452392758515,2.159842197142872,1.8546998681754645,2.552824633074999,0.8,median,qi
26,30,4,1.810755728455561,2.154646985183958,1.8504105996587763,2.5440877079860105,0.8,median,qi
26,31,4,1.8613238649822408,2.1490378154617344,1.8455266302877873,2.5347489516146,0.8,median,qi
26,32,4,1.9132699908908672,2.1430411600475914,1.8408592615800463,2.5247121293645893,0.8,median,qi
26,33,4,1.965556732078043,2.1359386128684923,1.8349441992603952,2.513890192937435,0.8,median,qi
26,34,4,2.018782252910457,2.1288099490097947,1.828901047981411,2.502201293647183,0.8,median,qi
26,35,4,2.073814169088054,2.120287403050399,1.8224081949719495,2.4899655078825784,0.8,median,qi
26,36,5,2.129025,2.4852939338996904,2.1323160266694225,2.9064030534492944,0.8,median,qi
26,37,5,2.119225,2.471937501237011,2.12126933931993,2.890422411680449,0.8,median,qi
26,38,5,2.10885,2.4566636279086564,2.1108083774048216,2.872773443389594,0.8,median,qi
26,39,5,2.098425,2.4416935673024485,2.0996424040195896,2.8521913864743476,0.8,median,qi
26,40,5,2.086925,2.422556830247696,2.0873832606201392,2.8301401727792497,0.8,median,qi
26,41,5,2.075,2.403407090005785,2.0724298742463247,2.805106716359055,0.8,median,qi
26,42,5,2.06095,2.3843836366390967,2.056852884256559,2.774049181617797,0.8,median,qi
26,43,6,2.046675,2.6664482123255553,2.256036366743498,3.1469323972308523,0.8,median,qi
26,44,6,2.03085,2.637709372871096,2.2330070516617613,3.10697233537684,0.8,median,qi
26,45,6,2.0138,2.605046948665403,2.2092356922103806,3.069047353890205,0.8,median,qi
26,46,6,1.99545,2.5698090172620893,2.184110166956957,3.023825397722763,0.8,median,qi
26,47,6,1.97515,2.532572493533573,2.1558913012685057,2.9741767136242077,0.8,median,qi
26,48,6,1.954975,2.491426991728709,2.121744746784501,2.9191279442750684,0.8,median,qi
26,49,6,1.9332,2.4437750828342177,2.0868548132596914,2.858070727461242,0.8,median,qi
26,50,7,1.909675,2.534588090040982,2.117674593096332,3.018702756878336,0.8,median,qi
26,51,7,1.88545,2.475662308141082,2.076955843692385,2.9415659056707253,0.8,median,qi
26,52,7,1.858825,2.4116966107744844,2.033774794040345,2.8564987862026436,0.8,median,qi
26,53,7,1.83045,2.3485317839540647,1.988350257769042,2.773255323713392,0.8,median,qi
26,54,7,1.8007,2.2772318110012275,1.9398987922519335,2.6787365940779484,0.8,median,qi
26,55,7,1.7702,2.204287080646198,1.888702613543745,2.5773424995426466,0.8,median,qi
26,56,7,1.738475,2.125937689975307,1.834202006073447,2.462196623087568,0.8,median,qi
26,57,8,1.70625,2.1138745149630083,1.734485882597848,2.512422553036211,0.8,median,qi
26,58,8,1.670475,2.0218208651123697,1.66020049561277,2.3961640426064723,0.8,median,qi
26,59,8,1.63335,1.9296259865331764,1.59395498177282,2.272953578776022,0.8,median,qi
26,60,8,1.597425,1.8358211254125376,1.5291381611128902,2.149631759191872,0.8,median,qi
26,61,8,1.5591,1.7413698944737723,1.460114598544925,2.0261181454651433,0.8,median,qi
26,62,8,1.516275,1.640303611776416,1.39216251812851,1.895259139802032,0.8,median,qi
26,63,8,1.475325,1.5404470372927437,1.3206161504086906,1.7695864496285796,0.8,median,qi
26,64,9,1.435525,1.4257144079479231,1.1689176536732293,1.7486877134412184,0.8,median,qi
26,65,9,1.39285,1.3292672633116251,1.1003107322173529,1.6246250069880233,0.8,median,qi
26,66,9,1.351,1.2427930459802388,1.0314382048284991,1.4952645283131627,0.8,median,qi
26,67,9,1.308225,1.160070161170737,0.9669587656126484,1.386194409659386,0.8,median,qi
26,68,9,1.26545,1.0746401731491115,0.9006791657984792,1.2762992413656082,0.8,median,qi
26,69,9,1.223925,0.9995833315452572,0.8378002126217554,1.1714195614888057,0.8,median,qi
26,70,9,1.1815,0.9270107196306056,0.7779317786243796,1.0801307527748356,0.8,median,qi
26,71,10,1.141325,0.8827390880136488,0.6934848111091831,1.106771731930738,0.8,median,qi
26,72,10,1.09935,0.8108127012574764,0.635147155835041,1.007247056377153,0.8,median,qi
26,73,10,1.057975,0.7440575702993069,0.5827134238966226,0.9269596373262656,0.8,median,qi
26,74,10,1.019125,0.6850144786626706,0.5350051497379461,0.8530949133361181,0.8,median,qi
26,75,10,0.979575,0.6286588576505763,0.48709461514626784,0.7845439176486804,0.8,median,qi
26,76,10,0.942925,0.5810803343075415,0.4463559061098395,0.7227982832476249,0.8,median,qi
26,77,10,0.908125,0.5362276866041342,0.4089047537620333,0.6719194064483341,0.8,median,qi
26,78,11,0.8724,0.5081791022773338,0.3602898791599434,0.6750115427512731,0.8,median,qi
26,79,11,0.838775,0.46918300472071345,0.331523862941806,0.6205984040288725,0.8,median,qi
26,80,11,0.807125,0.43255332132956814,0.30468671108808354,0.5752677903608575,0.8,median,qi
26,81,11,0.7759,0.4010418987566739,0.27846841383349186,0.532743451563809,0.8,median,qi
26,82,11,0.7468,0.37520691044109145,0.254993315324905,0.4984184475284984,0.8,median,qi
26,83,11,0.71885,0.3498184784189012,0.23357122616031217,0.46682651041412304,0.8,median,qi
26,84,11,0.6934,0.3277216082267346,0.21427039836890832,0.4403720128492368,0.8,median,qi
26,85,12,0.6688,0.31292428131321803,0.19351505694063484,0.455216123125065,0.8,median,qi
26,86,12,0.64625,0.2925570662938404,0.17955584539061023,0.4278393506083028,0.8,median,qi
26,87,12,0.622975,0.2748499289121591,0.165810885793437,0.4009058250006099,0.8,median,qi
26,88,12,0.603125,0.25919382679444647,0.15304232116775443,0.3797664173623413,0.8,median,qi
26,89,12,0.585625,0.2447735047050275,0.14425624348066282,0.3568529654529846,0.8,median,qi
26,90,12,0.567875,0.23215940382813963,0.13498110871462266,0.33829007463620375,0.8,median,qi
26,91,12,0.55045,0.22035838158182391,0.12559552622428008,0.32496801915413714,0.8,median,qi
26,92,13,0.534775,0.21541202050960256,0.12127531399476414,0.3185199455240739,0.8,median,qi
26,93,13,0.5193,0.20596037076591395,0.11466215538028653,0.30482587042381115,0.8,median,qi
26,94,13,0.5058,0.1981126875914807,0.10882104354155034,0.29266224561578513,0.8,median,qi
26,95,13,0.4926,0.1907055447839752,0.10347657376714511,0.28354674159960963,0.8,median,qi
26,96,13,0.48155,0.18353645675922944,0.09950772598066168,0.27239698093795056,0.8,median,qi
26,97,13,0.4706,0.17603496229194482,0.09532130526404514,0.2624408181806349,0.8,median,qi
26,98,13,0.461075,0.17067638536400803,0.09068876157702722,0.2558113139946332,0.8,median,qi
26,99,14,0.450975,0.1664337812505143,0.08316749724972958,0.25738023106188407,0.8,median,qi
26,100,14,0.44265,0.16199223194642343,0.08057044164187768,0.24936031412520485,0.8,median,qi
26,101,14,0.4347,0.1570998491254421,0.07742006745065873,0.24260693362261168,0.8,median,qi
26,102,14,0.4271,0.15317286983266792,0.07531876314416208,0.2361475826874735,0.8,median,qi
